1734673253.001983,0
1734673253.119297,0
1734673253.236808,0
1734673253.341723,0
1734673253.458539,0
1734673253.586344,0
1734673253.703845,0
1734673253.810847,0
1734673253.926051,0
1734673254.042170,0
1734673254.176171,0
1734673254.292743,0
1734673254.408371,0
1734673254.527023,0
1734673254.644848,0
1734673254.762177,0
1734673254.869262,0
1734673254.986627,0
1734673255.107702,0
1734673255.226364,0
1734673255.342763,1
1734673255.464945,0
1734673255.580786,0
1734673255.707602,0
1734673255.825020,0
1734673255.932401,0
1734673256.050953,0
1734673256.168493,0
1734673256.278919,0
1734673256.385778,0
1734673256.501897,0
1734673256.618399,0
1734673256.749899,0
1734673256.882279,0
1734673257.001065,0
1734673257.131468,0
1734673257.249163,0
1734673257.366560,0
1734673257.472390,0
1734673257.589998,0
1734673257.707416,0
1734673257.826916,0
1734673257.933171,0
1734673258.049982,0
1734673258.177233,0
1734673258.296794,0
1734673258.418859,0
1734673258.532223,0
1734673258.650316,0
1734673258.788419,0
1734673258.907970,0
1734673259.038690,0
1734673259.156125,0
1734673259.296361,0
1734673259.414878,0
1734673259.519880,0
1734673259.675760,0
1734673259.788404,0
1734673259.897583,0
1734673260.016610,0
1734673260.145878,0
1734673260.264288,0
1734673260.398957,0
1734673260.507939,0
1734673260.623940,0
1734673260.749886,0
1734673260.879337,0
1734673260.998353,0
1734673261.131718,0
1734673261.249656,0
1734673261.368286,0
1734673261.488623,0
1734673261.594065,0
1734673261.712027,0
1734673261.852905,0
1734673261.963167,0
1734673262.094624,0
1734673262.211007,0
1734673262.350132,0
1734673262.475534,0
1734673262.582590,0
1734673262.723894,0
1734673262.844055,0
1734673262.965817,0
1734673263.093240,0
1734673263.223652,0
1734673263.386790,0
1734673263.517581,0
1734673263.638266,0
1734673263.754856,0
1734673263.873415,0
1734673263.993935,0
1734673264.127715,0
1734673264.251296,0
1734673264.379797,0
1734673264.528836,0
1734673264.643158,0
1734673264.761490,0
1734673264.879186,0
1734673265.002728,0
1734673265.130718,0
1734673265.243148,0
1734673265.378217,0
1734673265.497949,0
1734673265.616054,0
1734673265.721826,0
1734673265.845071,0
1734673265.963034,0
1734673266.083918,0
1734673266.201000,0
1734673266.318151,0
1734673266.434312,0
1734673266.551850,0
1734673266.672575,0
1734673266.781925,0
1734673266.912461,0
1734673267.033961,0
1734673267.154368,0
1734673267.261329,0
1734673267.398536,0
1734673267.528022,0
1734673267.647785,0
1734673267.766069,0
1734673267.911985,0
1734673268.055657,0
1734673268.182435,0
1734673268.429007,0
1734673268.541084,0
1734673268.658422,0
1734673268.775572,0
1734673268.885257,0
1734673269.000815,0
1734673269.117459,0
1734673269.234956,0
1734673269.348490,0
1734673269.464977,0
1734673269.600534,0
1734673269.719099,0
1734673269.832718,0
1734673269.948857,0
1734673270.067475,0
1734673270.191845,0
1734673270.309942,0
1734673270.469475,0
1734673270.581427,0
1734673270.700719,0
1734673270.820667,0
1734673270.932824,0
1734673271.058667,0
1734673271.177029,0
1734673271.302085,1
1734673271.421989,0
1734673271.538916,0
1734673271.656379,0
1734673271.773945,0
1734673271.886508,0
1734673272.011610,0
1734673272.127570,0
1734673272.245273,0
1734673272.362148,0
1734673272.468304,0
1734673272.586240,0
1734673272.704563,0
1734673272.815099,0
1734673272.932062,0
1734673273.058025,0
1734673273.175805,0
1734673273.304958,0
1734673273.432230,0
1734673273.545267,0
1734673273.657516,0
1734673273.791178,0
1734673273.903272,0
1734673274.010978,0
1734673274.127043,0
1734673274.252421,0
1734673274.362265,0
1734673274.479571,0
1734673274.590246,0
1734673274.708456,0
1734673274.830555,0
1734673274.950396,0
1734673275.055282,0
1734673275.173198,0
1734673275.296256,0
1734673275.415078,0
1734673275.606553,0
1734673275.725985,0
1734673275.845340,0
1734673275.961546,0
1734673276.139140,0
1734673276.330819,0
