1734723032.075201,0
1734723032.179776,11
1734723032.284325,18
1734723032.405068,27
1734723032.523467,36
1734723032.630701,42
1734723032.739383,50
1734723032.850014,57
1734723032.959141,66
1734723033.066210,73
1734723033.178243,83
1734723033.286055,89
1734723033.392894,99
1734723033.501543,99
1734723033.617976,100
1734723033.730324,100
1734723033.851109,100
1734723033.969731,100
1734723034.074945,100
1734723034.186355,100
1734723034.304608,100
1734723034.412380,100
1734723034.532841,100
1734723034.641280,100
1734723034.751184,100
1734723034.863392,100
1734723034.976491,100
1734723035.089283,100
1734723035.200207,100
1734723035.311702,100
1734723035.426675,100
1734723035.544194,100
1734723035.662524,100
1734723035.772557,100
1734723035.877593,100
1734723035.990344,100
1734723036.102669,100
1734723036.221669,100
1734723036.336241,100
1734723036.442832,99
1734723036.566182,100
1734723036.687421,100
1734723036.803015,99
1734723036.914843,98
1734723037.025502,100
1734723037.144302,100
1734723037.267823,100
1734723037.377292,100
1734723037.483269,100
1734723037.603633,100
1734723037.723123,100
1734723037.834495,100
1734723037.955815,100
1734723038.077573,100
1734723038.195631,100
1734723038.303365,100
1734723038.415297,99
1734723038.535209,99
1734723038.653077,100
1734723038.776142,100
1734723038.889808,100
1734723039.001378,99
1734723039.121395,99
1734723039.234509,100
1734723039.344971,98
1734723039.460891,93
1734723039.576824,86
1734723039.687179,80
1734723039.801385,77
1734723039.912894,78
1734723040.027094,78
1734723040.140499,77
1734723040.264659,77
1734723040.369870,79
1734723040.479469,78
1734723040.588412,76
1734723040.696064,75
1734723040.808778,73
1734723040.913220,74
1734723041.031770,74
1734723041.138483,75
1734723041.258687,74
1734723041.372530,74
1734723041.483613,74
1734723041.587482,74
1734723041.701491,74
1734723041.808427,75
1734723041.916315,75
1734723042.036302,74
1734723042.148261,74
1734723042.265215,73
1734723042.374108,73
1734723042.483931,73
1734723042.590301,73
1734723042.707974,73
1734723042.826002,73
1734723042.932057,73
1734723043.044155,73
1734723043.155120,73
1734723043.269782,72
1734723043.382561,75
1734723043.499547,75
1734723043.623745,75
1734723043.733655,74
1734723043.844530,74
1734723043.955190,74
1734723044.065835,73
1734723044.179856,73
1734723044.288703,74
1734723044.406295,73
1734723044.518767,72
1734723044.626978,72
1734723044.731817,72
1734723044.842933,72
1734723044.949980,73
1734723045.059713,73
1734723045.165653,72
1734723045.270774,72
1734723045.375103,72
1734723045.486712,73
1734723045.593325,73
1734723045.704932,73
1734723045.811291,73
1734723045.916046,74
1734723046.024447,75
1734723046.135170,75
1734723046.249787,75
1734723046.354971,75
1734723046.473798,74
1734723046.585423,75
1734723046.698981,76
1734723046.803083,74
1734723046.911613,73
1734723047.024210,73
1734723047.133838,73
1734723047.249991,73
1734723047.360534,73
1734723047.470809,75
1734723047.579046,75
1734723047.688917,75
1734723047.798926,74
1734723047.904839,74
1734723048.023393,73
1734723048.128996,73
1734723048.235064,73
1734723048.343513,73
1734723048.451317,73
1734723048.560514,73
1734723048.680671,74
1734723048.793287,74
1734723048.910533,74
1734723049.028367,72
1734723049.144078,72
1734723049.254745,73
1734723049.359361,74
1734723049.468531,73
1734723049.584244,72
1734723049.689831,73
1734723049.807615,73
1734723049.911910,73
1734723050.038471,73
1734723050.145077,73
1734723050.262085,73
1734723050.374034,73
1734723050.486472,73
1734723050.592469,72
1734723050.697574,72
1734723050.806706,72
1734723050.921547,73
1734723051.028532,74
1734723051.142265,74
1734723051.259881,74
1734723051.364618,74
1734723051.479313,74
1734723051.590368,74
1734723051.701233,74
1734723051.811779,74
1734723051.923090,74
1734723052.027162,74
1734723052.137540,74
1734723052.249731,74
1734723052.355105,74
1734723052.464534,75
1734723052.575017,75
1734723052.687804,74
1734723052.795886,74
1734723052.903285,74
1734723053.011271,76
1734723053.120876,76
1734723053.229260,76
1734723053.338344,76
1734723053.443724,76
1734723053.554985,76
1734723053.666986,76
1734723053.778804,77
1734723053.896564,76
1734723054.011360,78
1734723054.116903,78
1734723054.226517,78
1734723054.333918,78
1734723054.449553,77
1734723054.558743,77
1734723054.671585,77
1734723054.785607,77
1734723054.895160,79
1734723055.000304,79
1734723055.110927,79
1734723055.228512,79
1734723055.344712,79
1734723055.454320,79
1734723055.564588,79
1734723055.687638,78
1734723055.800779,79
1734723055.908452,78
1734723056.018688,79
1734723056.131239,79
1734723056.240124,79
1734723056.350441,79
1734723056.457900,79
1734723056.569456,79
1734723056.681544,79
1734723056.799355,79
1734723056.907159,79
1734723057.014921,81
1734723057.122784,82
1734723057.229863,82
1734723057.345142,81
1734723057.453547,81
1734723057.562507,81
1734723057.672879,81
1734723057.785019,81
1734723057.897231,81
1734723058.011800,82
1734723058.129186,82
1734723058.234716,82
1734723058.352976,82
1734723058.458505,82
1734723058.567718,83
1734723058.677358,82
1734723058.789806,82
1734723058.895854,82
1734723059.001341,82
1734723059.123983,83
1734723059.233120,83
1734723059.337781,83
1734723059.442953,83
1734723059.556823,83
1734723059.668669,83
1734723059.778922,83
1734723059.888468,84
1734723059.993423,84
1734723060.103826,83
1734723060.213192,84
1734723060.317337,84
1734723060.421929,84
1734723060.542944,84
1734723060.646907,84
1734723060.761176,84
1734723060.867713,84
1734723060.980571,84
1734723061.091457,84
1734723061.196960,84
1734723061.307719,86
1734723061.415620,86
1734723061.528960,86
1734723061.637221,85
1734723061.749002,85
1734723061.861922,85
1734723061.968059,85
1734723062.078754,86
1734723062.194250,85
1734723062.299111,85
1734723062.406848,85
1734723062.524751,85
1734723062.630921,86
1734723062.743537,86
1734723062.849732,86
1734723062.958107,86
1734723063.066667,86
1734723063.182086,85
1734723063.293010,85
1734723063.402192,85
1734723063.511095,85
1734723063.624187,85
1734723063.739844,85
1734723063.855995,84
1734723063.962901,85
1734723064.079059,85
1734723064.186926,85
1734723064.299666,85
1734723064.408262,86
1734723064.525266,86
1734723064.641419,86
1734723064.749197,86
1734723064.864772,86
1734723064.984146,86
1734723065.095779,85
1734723065.205947,85
1734723065.312753,85
1734723065.423800,86
1734723065.531515,85
1734723065.648856,86
1734723065.755549,86
1734723065.864448,86
1734723065.972723,86
1734723066.093575,86
1734723066.206917,86
1734723066.315798,87
1734723066.430956,87
1734723066.535593,87
1734723066.651355,87
1734723066.760561,87
1734723066.868411,87
1734723066.987301,86
1734723067.094597,87
1734723067.200765,87
1734723067.307546,88
1734723067.412328,87
1734723067.525714,87
