1734734145.710833,0
1734734145.816260,5
1734734145.927577,9
1734734146.042480,11
1734734146.151892,12
1734734146.263251,12
1734734146.371793,14
1734734146.486246,15
1734734146.595824,15
1734734146.706455,15
1734734146.814832,17
1734734146.926799,15
1734734147.035809,15
1734734147.148330,16
1734734147.261958,14
1734734147.367326,27
1734734147.477457,28
1734734147.587532,44
1734734147.696516,36
1734734147.808769,35
1734734147.917186,31
1734734148.025289,38
1734734148.138581,44
1734734148.249154,43
1734734148.359656,47
1734734148.472778,50
1734734148.578984,54
1734734148.697038,57
1734734148.816204,58
1734734148.929405,58
1734734149.061933,58
1734734149.174393,59
1734734149.286305,59
1734734149.403338,61
1734734149.509659,64
1734734149.614780,66
1734734149.729074,66
1734734149.842051,68
1734734149.947905,68
1734734150.060024,69
1734734150.175646,71
1734734150.294453,71
1734734150.408545,72
1734734150.517623,74
1734734150.624543,75
1734734150.736564,76
1734734150.850728,77
1734734150.967766,77
1734734151.127942,78
1734734151.248753,79
1734734151.364630,78
1734734151.480142,79
1734734151.596866,80
1734734151.710808,80
1734734151.827738,76
1734734151.944054,73
1734734152.048271,71
1734734152.166328,74
1734734152.292617,75
1734734152.421128,76
1734734152.543315,77
1734734152.657172,75
1734734152.769910,75
1734734152.878155,74
1734734152.990116,72
1734734153.107723,72
1734734153.231348,69
1734734153.344713,68
1734734153.462389,63
1734734153.582230,59
1734734153.697481,57
1734734153.817769,64
1734734153.927016,66
1734734154.053147,67
1734734154.181000,64
1734734154.293198,62
1734734154.410139,58
1734734154.523767,59
1734734154.647380,59
1734734154.772439,57
1734734154.883613,53
1734734154.993200,53
1734734155.118657,53
1734734155.245071,50
1734734155.357514,45
1734734155.474643,43
1734734155.594288,38
1734734155.708987,33
1734734155.825218,35
1734734155.943470,38
1734734156.050758,38
1734734156.169662,36
1734734156.290437,28
1734734156.416692,23
1734734156.541778,17
1734734156.657590,11
1734734156.785586,11
1734734156.914103,15
1734734157.034515,19
1734734157.146518,19
1734734157.254389,21
1734734157.379598,20
1734734157.499379,19
1734734157.623224,16
1734734157.746627,15
1734734157.864626,14
1734734157.987464,14
1734734158.110459,15
1734734158.237952,15
1734734158.347713,15
1734734158.470383,17
1734734158.597751,16
1734734158.725081,17
1734734158.855825,15
1734734158.987059,17
1734734159.096657,16
1734734159.218205,19
1734734159.353094,16
1734734159.462440,18
1734734159.580882,16
1734734159.697035,19
1734734159.820735,18
1734734159.938841,16
1734734160.056458,17
1734734160.177595,16
1734734160.294415,16
1734734160.415738,16
1734734160.526265,17
1734734160.632410,16
1734734160.754258,17
1734734160.874068,17
1734734161.000448,16
1734734161.132692,16
1734734161.270898,17
1734734161.393492,15
1734734161.523604,17
1734734161.631683,15
1734734161.739609,18
1734734161.863041,16
1734734161.978197,17
1734734162.098298,16
1734734162.216801,16
1734734162.340260,17
1734734162.461382,19
1734734162.578422,18
1734734162.685275,20
1734734162.795591,20
1734734162.915960,19
1734734163.033178,20
1734734163.155399,19
1734734163.280731,21
1734734163.400570,19
1734734163.531515,20
1734734163.642041,19
1734734163.777655,20
1734734163.886515,20
1734734164.005169,20
1734734164.134067,19
1734734164.262851,18
1734734164.389759,19
1734734164.510542,20
1734734164.621997,21
1734734164.743304,21
1734734164.871888,21
1734734165.002208,21
1734734165.162011,22
1734734165.285860,21
1734734165.449920,22
1734734165.589175,20
1734734165.712262,20
1734734165.879443,19
1734734165.986791,18
1734734166.094028,19
1734734166.220558,20
1734734166.349718,19
1734734166.477010,20
1734734166.601736,18
1734734166.723797,18
1734734166.848321,10
1734734166.964818,7
1734734167.098240,9
1734734167.218081,8
1734734167.338712,9
1734734167.460041,4
1734734167.572015,10
1734734167.697194,22
1734734167.821075,25
1734734167.942623,26
1734734168.063085,26
1734734168.185640,27
1734734168.291751,26
1734734168.408152,25
1734734168.528128,25
1734734168.658138,24
1734734168.768683,25
1734734168.902970,25
1734734169.022935,24
1734734169.141283,26
1734734169.262001,27
1734734169.368491,23
1734734169.484015,29
1734734169.624259,28
1734734169.754078,29
1734734169.873137,32
1734734169.989169,32
1734734170.125410,30
1734734170.260031,32
1734734170.387131,29
1734734170.519098,31
