1734734530.109994,0
1734734530.214190,0
1734734530.330229,0
1734734530.445670,0
1734734530.568882,0
1734734530.676295,0
1734734530.788262,0
1734734530.902928,0
1734734531.011398,0
1734734531.124333,0
1734734531.238871,6
1734734531.347686,8
1734734531.456123,13
1734734531.574259,13
1734734531.680150,12
1734734531.797648,11
1734734531.908965,12
1734734532.018479,12
1734734532.127311,13
1734734532.232714,13
1734734532.351480,13
1734734532.468875,12
1734734532.585105,13
1734734532.696450,12
1734734532.813487,13
1734734532.930705,14
1734734533.047772,16
1734734533.165326,20
1734734533.270048,21
1734734533.390337,15
1734734533.506528,14
1734734533.619446,15
1734734533.732506,16
1734734533.845835,14
1734734533.954740,14
1734734534.071787,15
1734734534.186780,15
1734734534.306542,14
1734734534.413676,15
1734734534.530224,14
1734734534.649642,14
1734734534.766949,14
1734734534.882809,15
1734734534.996326,15
1734734535.110168,15
1734734535.223797,16
1734734535.337372,16
1734734535.444685,17
1734734535.582779,17
1734734535.701058,17
1734734535.811347,17
1734734535.930308,17
1734734536.045239,12
1734734536.160132,10
1734734536.274076,9
1734734536.387048,11
1734734536.491867,2
1734734536.610832,4
1734734536.720273,6
1734734536.832596,6
1734734536.945475,6
1734734537.055212,0
1734734537.180346,6
1734734537.299669,5
1734734537.418035,8
1734734537.535981,10
1734734537.645571,12
1734734537.757019,12
1734734537.871226,13
1734734537.978381,13
1734734538.094494,14
1734734538.211736,13
1734734538.330070,13
1734734538.451953,13
1734734538.565888,14
1734734538.670468,13
1734734538.785829,14
1734734538.904009,14
1734734539.014766,14
1734734539.124105,17
1734734539.242190,18
1734734539.358860,19
1734734539.483670,14
1734734539.602313,15
1734734539.707582,14
1734734539.827766,13
1734734539.953232,13
1734734540.071302,13
1734734540.185670,13
1734734540.303498,14
1734734540.415325,14
1734734540.556307,15
1734734540.671538,14
1734734540.777756,14
1734734540.918367,15
1734734541.029293,15
1734734541.138592,14
1734734541.247952,14
1734734541.357209,14
1734734541.471213,14
1734734541.588655,14
1734734541.700557,14
1734734541.810431,14
1734734541.919572,14
1734734542.024757,13
1734734542.138181,12
1734734542.255703,11
1734734542.367887,9
1734734542.483819,10
1734734542.591825,15
1734734542.705886,10
1734734542.815259,10
1734734542.923604,4
1734734543.029067,5
1734734543.139555,6
1734734543.250889,6
1734734543.360973,9
1734734543.472548,10
1734734543.583636,12
1734734543.696663,14
1734734543.815829,15
1734734543.922559,17
1734734544.029531,16
1734734544.145199,15
1734734544.262964,14
1734734544.401998,13
1734734544.526288,14
1734734544.652524,14
1734734544.767117,16
1734734544.887539,18
1734734544.993191,17
1734734545.110079,12
1734734545.230737,11
1734734545.348265,13
1734734545.464727,13
1734734545.582173,14
1734734545.741242,13
1734734545.853723,14
1734734545.963372,15
1734734546.072969,15
1734734546.191769,15
1734734546.311097,13
1734734546.429488,12
1734734546.545425,12
1734734546.665781,12
1734734546.778924,13
1734734546.888303,13
1734734547.004405,13
1734734547.115142,13
1734734547.230625,11
1734734547.351781,8
1734734547.470712,9
1734734547.584703,8
1734734547.696870,5
1734734547.818569,5
1734734547.932120,5
1734734548.046422,6
1734734548.165854,6
1734734548.276000,4
1734734548.394597,6
1734734548.507365,6
1734734548.621548,5
1734734548.736911,5
1734734548.849554,2
1734734548.961752,5
1734734549.077051,6
1734734549.190193,7
1734734549.298697,7
1734734549.417725,9
1734734549.538563,11
1734734549.659717,11
1734734549.786181,13
1734734549.892130,13
1734734550.002186,12
1734734550.118250,12
1734734550.237099,12
1734734550.346178,12
1734734550.463243,11
1734734550.580655,11
1734734550.698090,12
1734734550.814699,15
1734734550.930851,16
1734734551.038666,10
1734734551.153738,9
1734734551.259218,11
1734734551.367059,12
1734734551.481126,14
1734734551.601616,12
1734734551.716858,13
1734734551.827614,13
1734734551.950413,13
1734734552.083074,14
1734734552.198946,15
1734734552.318437,15
1734734552.436012,17
1734734552.547007,18
1734734552.659691,14
1734734552.780600,14
1734734552.895493,15
1734734553.009851,15
1734734553.127885,14
1734734553.240544,15
1734734553.351116,16
1734734553.471717,15
1734734553.579015,16
1734734553.691503,15
1734734553.807563,14
1734734553.919213,15
1734734554.038035,16
1734734554.155833,12
1734734554.279214,12
1734734554.394434,13
1734734554.507446,9
1734734554.613196,10
1734734554.734427,9
1734734554.854880,7
1734734554.966309,8
1734734555.085184,8
1734734555.200106,10
1734734555.314639,10
1734734555.435363,12
1734734555.551721,12
1734734555.702945,13
1734734555.822294,13
1734734555.932912,14
1734734556.042069,14
1734734556.160843,13
1734734556.275982,12
1734734556.391727,9
1734734556.505516,11
1734734556.618334,15
1734734556.724227,15
1734734556.835103,14
1734734556.944981,14
1734734557.056494,15
1734734557.167167,15
1734734557.295520,13
1734734557.412426,13
1734734557.534674,12
1734734557.651140,10
1734734557.760944,8
1734734557.875044,3
1734734557.985142,4
1734734558.102365,5
1734734558.222860,6
1734734558.333304,6
1734734558.451020,7
1734734558.570133,7
1734734558.685775,6
1734734558.796529,6
1734734558.901693,6
1734734559.010671,7
1734734559.121120,7
1734734559.232168,7
1734734559.349941,6
1734734559.465569,6
1734734559.578801,8
1734734559.692718,7
1734734559.808091,6
1734734559.916343,7
1734734560.026257,7
1734734560.144276,6
1734734560.256919,6
1734734560.370645,7
1734734560.491553,7
1734734560.600744,6
1734734560.713168,4
1734734560.821248,4
1734734560.928902,6
1734734561.036159,7
1734734561.154246,8
1734734561.270120,9
1734734561.391147,10
1734734561.502620,11
1734734561.640130,13
1734734561.762524,13
1734734561.872931,13
1734734561.979320,13
1734734562.085702,12
1734734562.202007,11
1734734562.317544,12
1734734562.434024,16
1734734562.542538,17
1734734562.654854,20
1734734562.766389,21
1734734562.876820,18
1734734562.983184,17
1734734563.087364,17
1734734563.205750,17
1734734563.323517,17
1734734563.440455,17
1734734563.557041,17
1734734563.670478,16
1734734563.784503,16
1734734563.892666,16
1734734564.009342,17
1734734564.120904,17
1734734564.226197,17
1734734564.344528,17
1734734564.462714,17
1734734564.578211,17
1734734564.696679,17
1734734564.815950,17
1734734564.930881,17
1734734565.045593,17
1734734565.163396,13
1734734565.268568,10
1734734565.383936,11
1734734565.498040,7
1734734565.613350,3
1734734565.726546,4
1734734565.841006,5
1734734565.946946,5
1734734566.063509,5
1734734566.179380,6
1734734566.284413,6
1734734566.399787,6
1734734566.517891,7
1734734566.634337,3
1734734566.740021,0
1734734566.858169,6
1734734566.965697,7
1734734567.082408,8
1734734567.194469,10
1734734567.303423,8
1734734567.411309,8
1734734567.530039,8
1734734567.648416,7
1734734567.766145,0
1734734567.870986,0
1734734567.979711,0
1734734568.092788,0
1734734568.206754,0
1734734568.332893,0
1734734568.438641,0
1734734568.555665,0
1734734568.675784,0
1734734568.793877,0
1734734568.914975,0
1734734569.029511,0
1734734569.149745,0
1734734569.265109,0
1734734569.380796,0
1734734569.488967,0
1734734569.607315,0
1734734569.724321,0
1734734569.840845,0
1734734569.949786,0
1734734570.072184,0
1734734570.186510,0
1734734570.299819,0
1734734570.413972,0
1734734570.519274,0
1734734570.630197,0
1734734570.743189,0
1734734570.856438,0
1734734570.962270,0
1734734571.078432,0
1734734571.193989,0
1734734571.312091,0
1734734571.428720,0
1734734571.546129,0
1734734571.654027,0
1734734571.774448,0
1734734571.890645,0
1734734572.003592,0
1734734572.121092,0
1734734572.240412,0
1734734572.352514,0
1734734572.471236,0
1734734572.590945,0
1734734572.702118,0
1734734572.813825,5
1734734572.928073,7
1734734573.040938,7
1734734573.158648,8
1734734573.273854,9
1734734573.391596,8
1734734573.504836,10
1734734573.624985,11
1734734573.733608,10
1734734573.850904,11
1734734573.956810,12
1734734574.074673,12
1734734574.190039,13
1734734574.301108,14
1734734574.416673,13
1734734574.533531,12
1734734574.666326,12
1734734574.777454,12
1734734574.889052,13
1734734574.995557,14
1734734575.116989,15
1734734575.235852,13
1734734575.364170,13
1734734575.488203,13
1734734575.611678,14
1734734575.730650,13
1734734575.846242,15
1734734575.950748,13
1734734576.067679,14
1734734576.212441,14
1734734576.329917,15
1734734576.446596,16
1734734576.558613,17
1734734576.670422,15
1734734576.787355,15
1734734576.903356,15
1734734577.009146,15
1734734577.125470,15
1734734577.231918,16
1734734577.346174,17
1734734577.464597,18
1734734577.579152,18
1734734577.700069,18
1734734577.819954,17
1734734577.995448,17
1734734578.116844,18
1734734578.238705,16
1734734578.386290,15
1734734578.521548,14
1734734578.788812,11
1734734578.905495,10
1734734579.012364,5
1734734579.121735,7
1734734579.239725,8
1734734579.361784,8
1734734579.482239,9
1734734579.603426,11
1734734579.715504,11
1734734579.831180,12
1734734579.941079,12
1734734580.053646,14
1734734580.161193,14
1734734580.277536,14
1734734580.394564,13
1734734580.519221,12
1734734580.639942,12
1734734580.750675,14
1734734580.861916,19
1734734580.973836,14
1734734581.082751,14
1734734581.189886,13
1734734581.310487,12
1734734581.421169,13
1734734581.535087,13
1734734581.649886,12
1734734581.766575,13
1734734581.870767,13
1734734581.981054,13
1734734582.101590,12
1734734582.206454,13
1734734582.323749,12
1734734582.442316,9
1734734582.559259,8
1734734582.676967,6
1734734582.797602,5
1734734582.916425,4
1734734583.033770,5
1734734583.153820,6
1734734583.260852,6
1734734583.376970,6
